,Unnamed: 0,Date,Open,High,Low,Dividend,Close,Momentum 1,Shares 1,Capital 1,MonthCng 1,Momentum 2,Shares 2,Capital 2,MonthCng 2,Momentum 3,Shares 3,Capital 3,MonthCng 3,Momentum 4,Shares 4,Capital 4,MonthCng 4,Momentum 5,Shares 5,Capital 5,MonthCng 5,Momentum 6,Shares 6,Capital 6,MonthCng 6,Momentum 7,Shares 7,Capital 7,MonthCng 7,Momentum 8,Shares 8,Capital 8,MonthCng 8,Momentum 9,Shares 9,Capital 9,MonthCng 9,Momentum 10,Shares 10,Capital 10,MonthCng 10,Momentum 11,Shares 11,Capital 11,MonthCng 11,Momentum 12,Shares 12,Capital 12,MonthCng 12
920,920,2005-09-01,"10,481.44","10,557.47",10382.09,0.0,10459.63,0,0.0,271901.9653633109,-1.54,1,14.613773586361296,152854.6646171122,-1.54,0,0.0,48664.534087211105,-1.54,1,20.69951238954435,216509.24077504975,-1.54,1,24.43712980228948,255603.3359939211,0.0,0,0.0,379161.12528410484,-1.54,0,0.0,379420.9378065637,0.0,0,0.0,468808.92343465105,-1.54,0,0.0,483561.6158601648,-1.54,1,30.894901508386244,323149.238664162,-1.54,1,36.856889211020956,385509.4240982711,-1.54,1,26.22369983696854,274290.1975257512,-1.54
921,921,2005-10-03,"10,569.50","10,637.00",10486.17,0.0,10535.48,1,25.808218074858562,271901.9653633109,0.0,0,0.0,153963.1193436377,0.73,1,4.619109341692178,48664.534087211105,0.0,0,0.0,218079.29878979668,0.73,1,24.43712980228948,257456.89228942475,0.73,1,35.98897490044164,379161.12528410484,0.0,0,0.0,379420.9378065637,0.0,0,0.0,468808.92343465105,0.0,0,0.0,483561.6158601648,0.0,0,0.0,325492.6169435731,0.73,1,36.856889211020956,388305.01914492704,0.73,1,26.22369983696854,276279.2651583853,0.73
922,922,2005-11-01,"10,437.51","10,510.03",10352.42,0.0,10406.77,0,0.0,268580.18961489585,-1.22,0,0.0,153963.1193436377,0.0,0,0.0,48070.008523841905,-1.22,1,20.9555221062632,218079.29878979668,0.0,0,0.0,254311.5893125721,-1.22,1,35.98897490044164,374528.98432466906,-1.22,1,36.459049042744645,379420.9378065637,0.0,0,0.0,468808.92343465105,0.0,0,0.0,483561.6158601648,0.0,0,0.0,325492.6169435731,0.0,0,0.0,383561.16893457656,-1.22,1,26.22369983696854,272904.0127523691,-1.22
923,923,2005-12-01,"10,806.03","10,969.97",10806.03,0.0,10912.57,1,24.612001537208545,268580.18961489585,0.0,1,14.108786412700006,153963.1193436377,0.0,1,4.405012616078697,48070.008523841905,0.0,1,20.9555221062632,228678.6018711446,4.86,1,23.304463505166254,254311.5893125721,0.0,1,35.98897490044164,392732.2078293124,4.86,1,36.459049042744645,397861.92481238395,4.86,1,42.960450511167494,468808.92343465105,0.0,1,44.312349507051486,483561.6158601648,0.0,1,29.82731079329371,325492.6169435731,0.0,1,35.14856435602031,383561.16893457656,0.0,1,26.22369983696854,286167.96012990776,4.86
924,924,2006-01-03,"10,718.30","10,888.40",10650.18,0.0,10847.41,0,0.0,266976.4715947313,-0.6,1,14.108786412700006,153043.79082098618,-0.6,1,4.405012616078697,47782.97790177821,-0.6,1,20.9555221062632,227313.1400507005,-0.6,1,23.304463505166254,252793.07047057548,-0.6,1,35.98897490044164,390387.16622479964,-0.6,1,36.459049042744645,395486.2531767587,-0.6,1,42.960450511167494,466009.6204793434,-0.6,1,44.312349507051486,480674.2231662854,-0.6,1,29.82731079329371,323549.06937228213,-0.6,1,35.14856435602031,381270.8884811383,-0.6,1,26.22369983696854,284459.2238485309,-0.6
925,925,2006-02-01,"10,862.14","11,001.82",10815.39,0.0,10953.95,1,24.37262098099145,266976.4715947313,0.0,1,14.108786412700006,154546.94092539523,0.98,1,4.405012616078697,48252.287945895245,0.98,1,20.9555221062632,229545.7413759018,0.98,1,23.304463505166254,255275.9280124159,0.98,1,35.98897490044164,394221.43161069276,0.98,1,36.459049042744645,399370.60026177275,0.98,1,42.960450511167494,470586.6268768032,0.98,1,44.312349507051486,485395.2608827667,0.98,1,29.82731079329371,326726.87106419966,0.98,1,35.14856435602031,385015.6165276287,0.98,1,26.22369983696854,287253.0968291616,0.98
926,926,2006-03-01,"10,993.25","11,115.80",10960.6,0.0,11053.53,1,24.37262098099145,269403.49719201843,0.91,1,14.108786412700006,155951.8938763719,0.91,1,4.405012616078697,48690.93910220436,0.91,1,20.9555221062632,231632.49226724348,0.91,1,23.304463505166254,257596.58648826036,0.91,1,35.98897490044164,397805.2137312787,0.91,1,36.459049042744645,403001.1923654493,0.91,1,42.960450511167494,474864.62853870523,0.91,1,44.312349507051486,489807.88464667887,0.91,1,29.82731079329371,329697.07467299583,0.91,1,35.14856435602031,388515.7105662012,0.91,1,26.22369983696854,289864.45285892684,0.91
927,927,2006-04-03,"11,113.00","11,287.02",11101.07,0.0,11144.94,1,24.37262098099145,271631.39847589086,0.83,1,14.108786412700006,157241.57804235682,0.83,1,4.405012616078697,49093.60130544011,0.83,1,20.9555221062632,233548.036542977,0.83,1,23.304463505166254,259726.8474972676,0.83,1,35.98897490044164,401094.9659269281,0.83,1,36.459049042744645,406333.9140384465,0.83,1,42.960450511167494,478791.64331993106,0.83,1,44.312349507051486,493858.47651511844,0.83,1,29.82731079329371,332423.5891526108,0.83,1,35.14856435602031,391728.640833985,0.83,1,26.22369983696854,292261.56126102415,0.83
928,928,2006-05-01,"11,367.78","11,476.96",11304.3,0.0,11343.29,1,24.37262098099145,276465.70784747053,1.78,1,14.108786412700006,160040.05582731587,1.78,1,4.405012616078697,49967.335557839324,1.78,1,20.9555221062632,237704.5643527543,1.78,1,23.304463505166254,264349.28783351736,1.78,1,35.98897490044164,408233.3790984307,1.78,1,36.459049042744645,413565.56641607493,1.78,1,42.960450511167494,487312.8486788212,1.78,1,44.312349507051486,502647.8310398421,1.78,1,29.82731079329371,338339.83624846063,1.78,1,35.14856435602031,398700.35857400164,1.78,1,26.22369983696854,297463.03212368686,1.78
929,929,2006-06-01,"11,169.03","11,290.86",11115.4,0.0,11260.28,0,0.0,274442.53657983843,-0.73,1,14.108786412700006,158868.88546719763,-0.73,1,4.405012616078697,49601.67546057863,-0.73,1,20.9555221062632,235965.0464627134,-0.73,1,23.304463505166254,262414.78431795345,-0.73,1,35.98897490044164,405245.934291945,-0.73,1,36.459049042744645,410539.1007550367,-0.73,1,42.960450511167494,483746.7016818891,-0.73,1,44.312349507051486,498969.46290726174,-0.73,1,29.82731079329371,335863.8711795093,-0.73,1,35.14856435602031,395782.6762468084,-0.73,1,26.22369983696854,295286.2028002201,-0.73
930,930,2006-07-03,"11,149.34","11,277.09",11146.06,0.0,11228.02,0,0.0,274442.53657983843,0.0,0,0.0,158413.73601752392,-0.29,1,4.405012616078697,49459.56975358393,-0.29,1,20.9555221062632,235289.02131956533,-0.29,1,23.304463505166254,261662.98232527683,-0.29,1,35.98897490044164,404084.92996165674,-0.29,1,36.459049042744645,409362.93183291773,-0.29,1,42.960450511167494,482360.79754839884,-0.29,1,44.312349507051486,497539.94651216426,-0.29,1,29.82731079329371,334901.64213331765,-0.29,1,35.14856435602031,394648.78356068314,-0.29,1,26.22369983696854,294440.2262434795,-0.29
931,931,2006-08-01,"11,184.80","11,210.65",11035.92,0.0,11125.73,0,0.0,274442.53657983843,0.0,0,0.0,158413.73601752392,0.0,0,0.0,49008.981013085235,-0.91,0,0.0,233145.48096331567,-0.91,1,23.304463505166254,259279.16875333333,-0.91,1,35.98897490044164,400403.61771909054,-0.91,1,36.459049042744645,405633.5357063354,-0.91,1,42.960450511167494,477966.3730656115,-0.91,1,44.312349507051486,493007.2362810879,-0.91,1,29.82731079329371,331850.6065122716,-0.91,1,35.14856435602031,391053.43691270583,-0.91,1,26.22369983696854,291757.80398715596,-0.91
932,932,2006-09-01,"11,427.41","11,476.40",11381.14,0.0,11464.15,1,23.939196240439845,274442.53657983843,0.0,1,13.818184166948612,158413.73601752392,0.0,1,4.274977299938088,49008.981013085235,0.0,1,20.336918215769654,233145.48096331567,0.0,1,23.304463505166254,267165.8652927517,3.04,1,35.98897490044164,412583.006604898,3.04,1,36.459049042744645,417972.007083381,3.04,1,42.960450511167494,492505.04872760084,3.04,1,44.312349507051486,508003.4216012643,3.04,1,29.82731079329371,341944.7650309381,3.04,1,35.14856435602031,402948.4140620702,3.04,1,26.22369983696854,300632.4284859829,3.04
933,933,2006-10-02,"11,678.99","11,773.60",11608.79,0.0,11670.35,1,23.939196240439845,279378.79884461715,1.8,1,13.818184166948612,161263.04559274873,1.8,1,4.274977299938088,49890.48133233247,1.8,1,20.336918215769654,237338.9534994074,1.8,1,23.304463505166254,271971.245667517,1.8,1,35.98897490044164,420003.9332293691,1.8,1,36.459049042744645,425489.862995995,1.8,1,42.960450511167494,501363.4936230036,1.8,1,44.312349507051486,517140.6280696183,1.8,1,29.82731079329371,348095.15651651524,1.8,1,35.14856435602031,410196.04803228163,1.8,1,26.22369983696854,306039.7553923658,1.8
934,934,2006-11-01,"12,080.25","12,160.70",11972.99,0.0,12031.02,1,23.939196240439845,288012.9487526566,3.09,1,13.818184166948612,166246.8500762421,3.09,1,4.274977299938088,51432.337395101145,3.09,1,20.336918215769654,244673.869792289,3.09,1,23.304463505166254,280376.46651992534,3.09,1,35.98897490044164,432984.0768067114,3.09,1,36.459049042744645,438639.5482142417,3.09,1,42.960450511167494,516858.03930886637,3.09,1,44.312349507051486,533122.7631663266,3.09,1,29.82731079329371,358852.97270033247,3.09,1,35.14856435602031,422873.08073856746,3.09,1,26.22369983696854,315497.85721256526,3.09
935,935,2006-12-01,"12,220.97","12,289.30",12070.52,0.0,12194.13,1,23.939196240439845,291917.6710514347,1.36,1,13.818184166948612,168500.73409571307,1.36,1,4.274977299938088,52129.62894249404,1.36,1,20.336918215769654,247991.02452246318,1.36,1,23.304463505166254,284177.65756225295,1.36,1,35.98897490044164,438854.2385027224,1.36,1,36.459049042744645,444586.38370360376,1.36,1,42.960450511167494,523865.3183917428,1.36,1,44.312349507051486,540350.5504944217,1.36,1,29.82731079329371,363718.1053638266,1.36,1,35.14856435602031,428606.1630706779,1.36,1,26.22369983696854,319775.2048929731,1.36
936,936,2007-01-03,"12,459.54","12,630.34",12373.82,0.0,12474.52,1,23.939196240439845,298629.98228529165,2.3,1,13.818184166948612,172375.2147542838,2.3,1,4.274977299938088,53328.28982762368,2.3,1,20.336918215769654,253693.29302098288,2.3,1,23.304463505166254,290711.9960844665,2.3,1,35.98897490044164,448945.18717505725,2.3,1,36.459049042744645,454809.13646469894,2.3,1,42.960450511167494,535910.9991105691,2.3,1,44.312349507051486,552775.2901727039,2.3,1,29.82731079329371,372081.38503715827,2.3,1,35.14856435602031,438461.4690304625,2.3,1,26.22369983696854,327128.0680902608,2.3
937,937,2007-02-01,"12,617.20","12,741.30",12563.85,0.0,12673.68,1,23.939196240439845,303397.71260853764,1.6,1,13.818184166948612,175127.2443129733,1.6,1,4.274977299938088,54179.694306679354,1.6,1,20.336918215769654,257743.59365283555,1.6,1,23.304463505166254,295353.3130361555,1.6,1,35.98897490044164,456112.75141622924,1.6,1,36.459049042744645,462070.320672052,1.6,1,42.960450511167494,544467.0024343733,1.6,1,44.312349507051486,561600.5377005283,1.6,1,29.82731079329371,378021.7922547506,1.6,1,35.14856435602031,445461.65710760746,1.6,1,26.22369983696854,332350.78014979145,1.6
938,938,2007-03-01,"12,265.59","12,338.89",11996.17,0.0,12234.34,0,0.0,292880.2661322628,-3.47,0,0.0,169056.3632810661,-3.47,1,4.274977299938088,52301.52577972455,-3.47,1,20.336918215769654,248808.7720039193,-3.47,1,23.304463505166254,285114.7300397957,-3.47,1,35.98897490044164,440301.3551834692,-3.47,1,36.459049042744645,446052.40206561255,-3.47,1,42.960450511167494,525592.7581067969,-3.47,1,44.312349507051486,542132.3500681003,-3.47,1,29.82731079329371,364917.46153082495,-3.47,1,35.14856435602031,430019.4868434335,-3.47,1,26.22369983696854,320829.6598634177,-3.47
939,939,2007-04-02,"12,354.52","12,450.81",12284.54,0.0,12382.3,1,23.653139249756737,292880.2661322628,0.0,0,0.0,169056.3632810661,0.0,0,0.0,52934.05142102339,1.21,1,20.336918215769654,251817.82242312457,1.21,1,23.304463505166254,288562.8584600201,1.21,1,35.98897490044164,445626.2839097385,1.21,1,36.459049042744645,451446.882961977,1.21,1,42.960450511167494,531949.1863644292,1.21,1,44.312349507051486,548688.8053011636,1.21,1,29.82731079329371,369330.71043580066,1.21,1,35.14856435602031,435220.06842555024,1.21,1,26.22369983696854,324709.7184912955,1.21
940,940,2007-05-01,"13,062.75","13,188.96",12993.02,0.0,13136.14,1,23.653139249756737,310710.94862429943,6.09,1,12.869561627773919,169056.3632810661,0.0,1,4.0296503707347355,52934.05142102339,0.0,1,20.336918215769654,267148.60485090036,6.09,1,23.304463505166254,306130.6952287546,6.09,1,35.98897490044164,472756.2127486874,6.09,1,36.459049042744645,478931.17249235965,6.09,1,42.960450511167494,564334.4923777677,6.09,1,44.312349507051486,582093.2268535593,6.09,1,29.82731079329371,391815.7304042172,6.09,1,35.14856435602031,461716.4621796926,6.09,1,26.22369983696854,344478.19237639586,6.09
941,941,2007-06-01,"13,628.69","13,756.69",13562.54,0.0,13668.11,1,23.653139249756737,323293.70911099255,4.05,1,12.869561627773919,175902.58398019298,4.05,1,4.0296503707347355,55077.70452874315,4.05,1,20.336918215769654,277967.2352341434,4.05,1,23.304463505166254,318527.97067959793,4.05,1,35.98897490044164,491901.26772647543,4.05,1,36.459049042744645,498326.29281162855,4.05,1,42.960450511167494,587188.1632361936,4.05,1,44.312349507051486,605666.0674208255,4.05,1,29.82731079329371,407682.96492692566,4.05,1,35.14856435602031,480414.4439601648,4.05,1,26.22369983696854,358428.41397866805,4.05
942,942,2007-07-02,"13,409.60","13,586.97",13406.59,0.0,13535.43,0,0.0,320155.41059533483,-0.97,1,12.869561627773919,174195.05054341993,-0.97,1,4.0296503707347355,54543.05051755406,-0.97,1,20.336918215769654,275268.93292527506,-0.97,1,23.304463505166254,315435.93446173245,-0.97,1,35.98897490044164,487126.2505366848,-0.97,1,36.459049042744645,493488.90618463716,-0.97,1,42.960450511167494,581488.1706623718,-0.97,1,44.312349507051486,599786.70488823,-0.97,1,29.82731079329371,403725.47733087145,-0.97,1,35.14856435602031,475750.932441408,-0.97,1,26.22369983696854,354949.0534842991,-0.97
943,943,2007-08-01,"13,211.09","13,431.06",13041.77,0.0,13362.37,0,0.0,320155.41059533483,0.0,0,0.0,171967.8442081174,-1.28,1,4.0296503707347355,53845.67922439471,-1.28,1,20.336918215769654,271749.42585885397,-1.28,1,23.304463505166254,311402.8640075284,-1.28,1,35.98897490044164,480897.9985404144,-1.28,1,36.459049042744645,487179.3031572998,-1.28,1,42.960450511167494,574053.4350969092,-1.28,1,44.312349507051486,592118.0096825396,-1.28,1,29.82731079329371,398563.5629249841,-1.28,1,35.14856435602031,469668.1218939551,-1.28,1,26.22369983696854,350410.77999051334,-1.28
944,944,2007-09-04,"13,358.39","13,521.86",13248.57,0.0,13448.86,1,23.805393958695,320155.41059533483,0.0,0,0.0,171967.8442081174,0.0,0,0.0,54194.20368495956,0.65,1,20.336918215769654,273508.3659153359,0.65,1,23.304463505166254,313418.46705609025,0.65,1,35.98897490044164,484010.68497955357,0.65,1,36.459049042744645,490332.6463090068,0.65,1,42.960450511167494,577769.0844616201,0.65,1,44.312349507051486,595950.5847914044,0.65,1,29.82731079329371,401143.32703549607,0.65,1,35.14856435602031,472708.1212251073,0.65,1,26.22369983696854,352678.86778941273,0.65
945,945,2007-10-01,"13,895.71","14,147.30",13869.86,0.0,14087.55,1,23.805393958695,335359.67766281374,4.75,1,12.207079599228923,171967.8442081174,0.0,1,3.8469573265017383,54194.20368495956,0.0,1,20.336918215769654,286497.35221056576,4.75,1,23.304463505166254,328302.79485220485,4.75,1,35.98897490044164,506996.4833587166,4.75,1,36.459049042744645,513618.6763421173,4.75,1,42.960450511167494,605207.4945985976,4.75,1,44.312349507051486,624252.4392980632,4.75,1,29.82731079329371,420193.7321660648,4.75,1,35.14856435602031,495157.1577936539,4.75,1,26.22369983696854,369427.68263828615,4.75
946,946,2007-11-01,"13,924.16","13,924.16",13522.75,0.0,13567.87,0,0.0,322988.49053035915,-3.69,1,12.207079599228923,165624.06908199014,-3.69,1,3.8469573265017383,52195.016901523144,-3.69,1,20.336918215769654,275928.6625521946,-3.69,0,0.0,316191.9312578401,-3.69,1,35.98897490044164,488293.73288245517,-3.69,1,36.459049042744645,494671.6377355838,-3.69,1,42.960450511167494,582881.8076769542,-3.69,1,44.312349507051486,601224.1975062387,-3.69,1,29.82731079329371,404693.0752930059,-3.69,1,35.14856435602031,476891.1518691173,-3.69,1,26.22369983696854,355799.75030701037,-3.69
947,947,2007-12-03,"13,368.22","13,490.24",13207.6,0.0,13314.57,0,0.0,322988.49053035915,0.0,0,0.0,162532.01581950544,-1.87,0,0.0,51220.582610720245,-1.87,0,0.0,270777.32116814016,-1.87,0,0.0,316191.9312578401,0.0,0,0.0,479177.72554017324,-1.87,1,36.459049042744645,485436.5606130566,-1.87,1,42.960450511167494,571999.9255624753,-1.87,1,44.312349507051486,589999.8793761025,-1.87,1,29.82731079329371,397137.8174690646,-1.87,1,35.14856435602031,467988.0205177373,-1.87,1,26.22369983696854,349157.2871383062,-1.87
948,948,2008-01-02,"13,261.82","13,338.23",12969.42,0.0,13043.96,0,0.0,322988.49053035915,0.0,0,0.0,162532.01581950544,0.0,0,0.0,51220.582610720245,0.0,0,0.0,270777.32116814016,0.0,0,0.0,316191.9312578401,0.0,0,0.0,479177.72554017324,0.0,0,0.0,475570.3773515994,-2.03,0,0.0,560374.3980496483,-2.03,1,44.312349507051486,578008.5144759993,-2.03,1,29.82731079329371,389066.24889529136,-2.03,1,35.14856435602031,458476.46751735464,-2.03,1,26.22369983696854,342060.8917254241,-2.03
949,949,2008-02-01,"12,638.17","12,841.88",12510.05,0.0,12743.19,0,0.0,322988.49053035915,0.0,0,0.0,162532.01581950544,0.0,0,0.0,51220.582610720245,0.0,0,0.0,270777.32116814016,0.0,0,0.0,316191.9312578401,0.0,0,0.0,479177.72554017324,0.0,0,0.0,475570.3773515994,0.0,0,0.0,560374.3980496483,0.0,0,0.0,564680.6891147634,-2.31,1,29.82731079329371,380095.0886279925,-2.31,1,35.14856435602031,447904.83381599444,-2.31,1,26.22369983696854,334173.5895254591,-2.31
950,950,2008-03-03,"12,264.36","12,344.71",12101.29,0.0,12258.9,0,0.0,322988.49053035915,0.0,0,0.0,162532.01581950544,0.0,0,0.0,51220.582610720245,0.0,0,0.0,270777.32116814016,0.0,0,0.0,316191.9312578401,0.0,0,0.0,479177.72554017324,0.0,0,0.0,475570.3773515994,0.0,0,0.0,560374.3980496483,0.0,0,0.0,564680.6891147634,0.0,0,0.0,365650.02028390823,-3.8,0,0.0,430882.73558401735,-3.8,1,26.22369983696854,321473.7139314136,-3.8
951,951,2008-04-01,"12,266.64","12,693.93",12266.64,0.0,12654.36,1,25.523889831675337,322988.49053035915,0.0,0,0.0,162532.01581950544,0.0,0,0.0,51220.582610720245,0.0,0,0.0,270777.32116814016,0.0,0,0.0,316191.9312578401,0.0,0,0.0,479177.72554017324,0.0,0,0.0,475570.3773515994,0.0,0,0.0,560374.3980496483,0.0,0,0.0,564680.6891147634,0.0,0,0.0,365650.02028390823,0.0,0,0.0,430882.73558401735,0.0,1,26.22369983696854,331844.1382689412,3.23
952,952,2008-05-01,"12,818.34","13,079.94",12721.94,0.0,13010.0,1,25.523889831675337,332065.80671009613,2.81,1,12.492852868524631,162532.01581950544,0.0,1,3.937016342099942,51220.582610720245,0.0,0,0.0,270777.32116814016,0.0,0,0.0,316191.9312578401,0.0,0,0.0,479177.72554017324,0.0,0,0.0,475570.3773515994,0.0,0,0.0,560374.3980496483,0.0,0,0.0,564680.6891147634,0.0,0,0.0,365650.02028390823,0.0,0,0.0,430882.73558401735,0.0,0,0.0,341170.3348789607,2.81
953,953,2008-06-02,"12,637.67","12,645.40",12385.76,0.0,12503.82,0,0.0,319146.1241550987,-3.89,0,0.0,156208.38355451566,-3.89,1,3.937016342099942,49227.743678676095,-3.89,0,0.0,270777.32116814016,0.0,0,0.0,316191.9312578401,0.0,0,0.0,479177.72554017324,0.0,0,0.0,475570.3773515994,0.0,0,0.0,560374.3980496483,0.0,0,0.0,564680.6891147634,0.0,0,0.0,365650.02028390823,0.0,0,0.0,430882.73558401735,0.0,0,0.0,341170.3348789607,0.0
954,954,2008-07-01,"11,344.64","11,465.79",11106.65,0.0,11382.26,0,0.0,319146.1241550987,0.0,0,0.0,156208.38355451566,0.0,0,0.0,44812.143630030485,-8.97,0,0.0,270777.32116814016,0.0,0,0.0,316191.9312578401,0.0,0,0.0,479177.72554017324,0.0,0,0.0,475570.3773515994,0.0,0,0.0,560374.3980496483,0.0,0,0.0,564680.6891147634,0.0,0,0.0,365650.02028390823,0.0,0,0.0,430882.73558401735,0.0,0,0.0,341170.3348789607,0.0
955,955,2008-08-01,"11,379.89","11,512.61",11205.41,0.0,11326.32,0,0.0,319146.1241550987,0.0,0,0.0,156208.38355451566,0.0,0,0.0,44812.143630030485,0.0,0,0.0,270777.32116814016,0.0,0,0.0,316191.9312578401,0.0,0,0.0,479177.72554017324,0.0,0,0.0,475570.3773515994,0.0,0,0.0,560374.3980496483,0.0,0,0.0,564680.6891147634,0.0,0,0.0,365650.02028390823,0.0,0,0.0,430882.73558401735,0.0,0,0.0,341170.3348789607,0.0
956,956,2008-09-02,"11,545.63","11,831.29",11444.79,0.0,11516.92,1,27.7110654719403,319146.1241550987,0.0,1,13.563381837723599,156208.38355451566,0.0,0,0.0,44812.143630030485,0.0,0,0.0,270777.32116814016,0.0,0,0.0,316191.9312578401,0.0,0,0.0,479177.72554017324,0.0,0,0.0,475570.3773515994,0.0,0,0.0,560374.3980496483,0.0,0,0.0,564680.6891147634,0.0,0,0.0,365650.02028390823,0.0,0,0.0,430882.73558401735,0.0,0,0.0,341170.3348789607,0.0
957,957,2008-10-01,"10,847.40","11,022.06",10495.99,0.0,10831.07,0,0.0,300140.48990116845,-5.96,0,0.0,146905.93812111294,-5.96,0,0.0,44812.143630030485,0.0,0,0.0,270777.32116814016,0.0,0,0.0,316191.9312578401,0.0,0,0.0,479177.72554017324,0.0,0,0.0,475570.3773515994,0.0,0,0.0,560374.3980496483,0.0,0,0.0,564680.6891147634,0.0,0,0.0,365650.02028390823,0.0,0,0.0,430882.73558401735,0.0,0,0.0,341170.3348789607,0.0
958,958,2008-11-03,"9,326.04","9,488.92",9175.03,0.0,9319.83,1,32.204502646632875,300140.48990116845,0.0,1,15.762727230122538,146905.93812111294,0.0,1,4.8082576216551685,44812.143630030485,0.0,1,29.053890593298394,270777.32116814016,0.0,1,33.92679171807212,316191.9312578401,0.0,1,51.41485687401736,479177.72554017324,0.0,1,51.02779528721011,475570.3773515994,0.0,1,60.12710511346755,560374.3980496483,0.0,1,60.58916193908724,564680.6891147634,0.0,1,39.23355042784131,365650.02028390823,0.0,1,46.232896478156505,430882.73558401735,0.0,1,36.60692683009891,341170.3348789607,0.0
959,959,2008-12-01,"8,826.89","8,826.89",8123.04,0.0,8149.09,0,0.0,262437.3904726495,-12.56,1,15.762727230122538,128451.88284371927,-12.56,1,4.8082576216551685,39182.92410205392,-12.56,1,29.053890593298394,236762.76929494203,-12.56,1,33.92679171807212,276472.4791218243,-12.56,1,51.41485687401736,418984.29600348615,-12.56,1,51.02779528721011,415830.09629705106,-12.56,1,60.12710511346755,489981.1910091073,-12.56,1,60.58916193908724,493746.53366619645,-12.56,1,39.23355042784131,319717.73345601733,-12.56,1,46.232896478156505,376756.0343611804,-12.56,1,36.60692683009891,298313.1413618907,-12.56
960,960,2009-01-02,"8,772.25","9,080.57",8725.1,0.0,9034.69,1,29.047747124987072,262437.3904726495,0.0,0,0.0,142411.3540787158,10.87,1,4.8082576216551685,43441.117051791734,10.87,1,29.053890593298394,262492.8948043671,10.87,1,33.92679171807212,306518.045867349,10.87,1,51.41485687401736,464517.29325111595,10.87,1,51.02779528721011,461020.31180340436,10.87,1,60.12710511346755,543229.7552975941,10.87,1,60.58916193908724,547404.2954794521,10.87,1,39.23355042784131,354462.9657149136,10.87,1,46.232896478156505,417699.8874822358,10.87,1,36.60692683009891,330732.2357626263,10.87
961,961,2009-02-02,"8,000.62","8,053.43",7796.17,0.0,7936.83,0,0.0,230547.03081401114,-12.15,0,0.0,142411.3540787158,0.0,0,0.0,38162.32333928139,-12.15,1,29.053890593298394,230595.7904776085,-12.15,1,33.92679171807212,269271.17831174633,-12.15,1,51.41485687401736,408070.9784834072,-12.15,1,51.02779528721011,404998.93646938785,-12.15,1,60.12710511346755,477218.61167772266,-12.15,1,60.58916193908724,480885.8781530058,-12.15,1,39.23355042784131,311390.0200422037,-12.15,1,46.232896478156505,366942.6397547269,-12.15,1,36.60692683009891,290542.9550729339,-12.15
962,962,2009-03-02,"7,056.48","7,056.48",6736.69,0.0,6763.29,0,0.0,230547.03081401114,0.0,0,0.0,142411.3540787158,0.0,0,0.0,38162.32333928139,0.0,0,0.0,196499.88771074908,-14.79,1,33.92679171807212,229456.73115891995,-14.79,1,51.41485687401736,347733.58734747284,-14.79,1,51.02779528721011,345115.7775880353,-14.79,1,60.12710511346755,406657.04874286393,-14.79,1,60.58916193908724,409782.0730510093,-14.79,1,39.23355042784131,265347.87927311484,-14.79,1,46.232896478156505,312686.4864217511,-14.79,1,36.60692683009891,247583.26216073963,-14.79
963,963,2009-04-01,"7,606.13","7,804.77",7450.74,0.0,7761.6,1,29.70354447717109,230547.03081401114,0.0,0,0.0,142411.3540787158,0.0,0,0.0,38162.32333928139,0.0,0,0.0,196499.88771074908,0.0,0,0.0,263326.18659898854,14.76,1,51.41485687401736,399061.5531133732,14.76,1,51.02779528721011,396057.33590121,14.76,1,60.12710511346755,466682.53904868977,14.76,1,60.58916193908724,470268.83930641954,14.76,1,39.23355042784131,304515.1250007331,14.76,1,46.232896478156505,358841.24930485955,14.76,1,36.60692683009891,284128.3232844957,14.76
964,964,2009-05-01,"8,167.41","8,278.28",8047.54,0.0,8212.41,1,29.70354447717109,243937.6856997646,5.81,1,17.34099418790779,142411.3540787158,0.0,1,4.646909170302188,38162.32333928139,0.0,0,0.0,196499.88771074908,0.0,1,32.06442281851351,263326.18659898854,0.0,0,0.0,422239.8847407489,5.81,1,51.02779528721011,419061.1762946372,5.81,1,60.12710511346755,493788.43930489203,5.81,1,60.58916193908724,497583.03940017946,5.81,1,39.23355042784131,322202.00186910824,5.81,1,46.232896478156505,379683.5013661773,5.81,1,36.60692683009891,300631.0919687726,5.81
965,965,2009-06-01,"8,501.53","8,797.58",8501.53,0.0,8721.44,1,29.70354447717109,259057.68094497905,6.2,1,17.34099418790779,151238.44035018652,6.2,1,4.646909170302188,40527.73951424032,6.2,1,22.53067013139448,196499.88771074908,0.0,0,0.0,279647.9397462965,6.2,1,48.41401015666551,422239.8847407489,0.0,0,0.0,445035.85492968577,6.2,1,60.12710511346755,524394.9396208004,6.2,1,60.58916193908724,528424.740502033,6.2,1,39.23355042784131,342173.05604339234,6.2,1,46.232896478156505,403217.4326604533,6.2,1,36.60692683009891,319265.11593309784,6.2
