,Date,Open,High,Low,Close,Dividend,Momentum 1,Momentum 2,Momentum 3,Momentum 4,Momentum 5,Momentum 6,Momentum 7,Momentum 8,Momentum 9,Momentum 10,Momentum 11,Momentum 12
1022,3/1/2013,1514.680054,1570.280029,1501.47998,1569.189941,0,1,1,1,1,1,1,1,1,1,1,1,1
1023,4/1/2013,1569.180054,1597.569946,1536.030029,1597.569946,0,1,1,1,1,1,1,1,1,1,1,1,1
1024,5/1/2013,1597.550049,1687.180054,1581.280029,1630.73999,0,1,1,1,1,1,1,1,1,1,1,1,1
1025,6/1/2013,1631.709961,1654.189941,1560.329956,1606.280029,0,0,1,1,1,1,1,1,1,1,1,1,1
1026,7/1/2013,1609.780029,1698.780029,1604.569946,1685.72998,0,1,1,1,1,1,1,1,1,1,1,1,1
1027,8/1/2013,1689.420044,1709.670044,1627.469971,1632.969971,0,0,1,1,1,1,1,1,1,1,1,1,1
1028,9/1/2013,1635.949951,1729.859985,1633.410034,1681.550049,0,1,0,1,1,1,1,1,1,1,1,1,1
1029,10/1/2013,1682.410034,1775.219971,1646.469971,1756.540039,0,1,1,1,1,1,1,1,1,1,1,1,1
1030,11/1/2013,1758.699951,1813.550049,1746.199951,1805.810059,0,1,1,1,1,1,1,1,1,1,1,1,1
1031,12/1/2013,1806.550049,1849.439941,1767.98999,1848.359985,0,1,1,1,1,1,1,1,1,1,1,1,1
1032,1/1/2014,1845.859985,1850.839966,1770.449951,1782.589966,0,0,0,1,1,1,1,1,1,1,1,1,1
1033,2/1/2014,1782.680054,1867.920044,1737.920044,1859.449951,0,1,1,1,1,1,1,1,1,1,1,1,1
1034,3/1/2014,1857.680054,1883.969971,1834.439941,1872.339966,0,1,1,1,1,1,1,1,1,1,1,1,1
1035,4/1/2014,1873.959961,1897.280029,1814.359985,1883.949951,0,1,1,1,1,1,1,1,1,1,1,1,1
1036,5/1/2014,1884.390015,1924.030029,1859.790039,1923.569946,0,1,1,1,1,1,1,1,1,1,1,1,1
1037,6/1/2014,1923.869995,1968.170044,1915.97998,1960.22998,0,1,1,1,1,1,1,1,1,1,1,1,1
1038,7/1/2014,1962.290039,1991.390015,1930.670044,1930.670044,0,0,1,1,1,1,1,1,1,1,1,1,1
1039,8/1/2014,1929.800049,2005.040039,1904.780029,2003.369995,0,1,1,1,1,1,1,1,1,1,1,1,1
1040,9/1/2014,2004.069946,2019.26001,1964.040039,1972.290039,0,0,1,1,1,1,1,1,1,1,1,1,1
1041,10/1/2014,1971.439941,2018.189941,1820.660034,2018.050049,0,1,1,1,1,1,1,1,1,1,1,1,1
1042,11/1/2014,2018.209961,2075.76001,2001.01001,2067.560059,0,1,1,1,1,1,1,1,1,1,1,1,1
1043,12/1/2014,2065.780029,2093.550049,1972.560059,2058.899902,0,0,1,1,1,1,1,1,1,1,1,1,1
1044,1/1/2015,2058.899902,2072.360107,1988.119995,1994.98999,0,0,0,0,1,0,1,1,1,1,1,1,1
1045,2/1/2015,1996.670044,2119.590088,1980.900024,2104.5,0,1,1,1,1,1,1,1,1,1,1,1,1
1046,3/1/2015,2105.22998,2117.52002,2039.689941,2067.889893,0,0,1,1,1,1,1,1,1,1,1,1,1
1047,4/1/2015,2067.629883,2125.919922,2048.379883,2085.51001,0,1,0,1,1,1,1,1,1,1,1,1,1
1048,5/1/2015,2087.379883,2134.719971,2067.929932,2107.389893,0,1,1,1,1,1,1,1,1,1,1,1,1
1049,6/1/2015,2108.639893,2129.870117,2056.320068,2063.110107,0,0,0,0,0,1,1,0,1,1,1,1,1
1050,7/1/2015,2067,2132.820068,2044.02002,2103.840088,0,1,0,1,1,0,1,1,1,1,1,1,1
1051,8/1/2015,2104.48999,2112.659912,1867.01001,1972.180054,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,9/1/2015,1970.089966,2020.859985,1871.910034,1920.030029,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,10/1/2015,1919.650024,2094.320068,1893.699951,2079.360107,0,1,1,0,1,0,0,1,0,1,1,1,1
1054,11/1/2015,2080.76001,2116.47998,2019.390015,2080.409912,0,1,1,1,0,1,0,0,1,0,1,1,1
1055,12/1/2015,2082.929932,2104.27002,1993.26001,2043.939941,0,0,0,1,1,0,0,0,0,0,0,1,0
1056,1/1/2016,2038.199951,2038.199951,1812.290039,1940.23999,0,0,0,0,1,0,0,0,0,0,0,0,0
1057,2/1/2016,1936.939941,1962.959961,1810.099976,1932.22998,0,0,0,0,0,1,0,0,0,0,0,0,0
1058,3/1/2016,1937.089966,2072.209961,1937.089966,2059.73999,0,1,1,1,0,0,1,1,0,0,0,0,0
1059,4/1/2016,2056.620117,2111.050049,2033.800049,2065.300049,0,1,1,1,1,0,0,1,1,0,1,0,0
1060,5/1/2016,2067.169922,2103.47998,2025.910034,2096.949951,0,1,1,1,1,1,1,1,1,1,0,1,0
1061,6/1/2016,2093.939941,2120.550049,1991.680054,2098.860107,0,1,1,1,1,1,1,1,1,1,1,0,1
1062,7/1/2016,2099.340088,2177.090088,2074.02002,2173.600098,0,1,1,1,1,1,1,1,1,1,1,1,1
1063,8/1/2016,2173.149902,2193.810059,2147.580078,2170.949951,0,0,1,1,1,1,1,1,1,1,1,1,1
1064,9/1/2016,2171.330078,2187.870117,2119.120117,2168.27002,0,0,0,1,1,1,1,1,1,1,1,1,1
1065,10/1/2016,2164.330078,2169.600098,2114.719971,2126.149902,0,0,0,0,1,1,1,1,1,1,1,1,1
1066,11/1/2016,2128.679932,2214.100098,2083.790039,2198.810059,0,1,1,1,1,1,1,1,1,1,1,1,1
1067,12/1/2016,2200.169922,2277.530029,2187.439941,2238.830078,0,1,1,1,1,1,1,1,1,1,1,1,1
1068,1/1/2017,2251.570068,2300.98999,2245.129883,2278.870117,0,1,1,1,1,1,1,1,1,1,1,1,1
1069,2/1/2017,2285.590088,2371.540039,2271.649902,2363.639893,0,1,1,1,1,1,1,1,1,1,1,1,1
1070,3/1/2017,2380.129883,2400.97998,2322.25,2362.719971,0,0,1,1,1,1,1,1,1,1,1,1,1
1071,4/1/2017,2362.340088,2398.159912,2328.949951,2384.199951,0,1,1,1,1,1,1,1,1,1,1,1,1
1072,5/1/2017,2388.5,2418.709961,2352.719971,2411.800049,0,1,1,1,1,1,1,1,1,1,1,1,1
1073,6/1/2017,2415.649902,2453.820068,2405.699951,2423.409912,0,1,1,1,1,1,1,1,1,1,1,1,1
1074,7/1/2017,2431.389893,2484.040039,2407.699951,2470.300049,0,1,1,1,1,1,1,1,1,1,1,1,1
1075,8/1/2017,2477.100098,2490.870117,2417.350098,2471.649902,0,1,1,1,1,1,1,1,1,1,1,1,1
1076,9/1/2017,2474.419922,2519.439941,2446.550049,2519.360107,0,1,1,1,1,1,1,1,1,1,1,1,1
1077,10/1/2017,2521.199951,2582.97998,2520.399902,2575.26001,0,1,1,1,1,1,1,1,1,1,1,1,1
1078,11/1/2017,2583.209961,2657.73999,2557.449951,2584.840088,0,1,1,1,1,1,1,1,1,1,1,1,1
1079,12/1/2017,2645.100098,2694.969971,2605.52002,2673.610107,0,1,1,1,1,1,1,1,1,1,1,1,1
1080,1/1/2018,2683.72998,2872.870117,2682.360107,2823.810059,0,1,1,1,1,1,1,1,1,1,1,1,1
1081,2/1/2018,2816.449951,2835.959961,2532.689941,2713.830078,0,0,1,1,1,1,1,1,1,1,1,1,1
1082,3/1/2018,2715.219971,2801.899902,2585.889893,2640.870117,0,0,0,0,1,1,1,1,1,1,1,1,1
1083,4/1/2018,2633.449951,2717.48999,2553.800049,2648.050049,0,1,0,0,0,1,1,1,1,1,1,1,1
1084,5/1/2018,2642.959961,2742.23999,2594.620117,2705.27002,0,1,1,0,0,1,1,1,1,1,1,1,1
1085,6/1/2018,2718.699951,2791.469971,2718.699951,2762.570068,0,1,1,1,1,0,1,1,1,1,1,1,1
