,Unnamed: 0,Date,Open,High,Low,Close,Dividend,Momentum 1,Shares 1,Capital 1,MonthCng 1,Momentum 2,Shares 2,Capital 2,MonthCng 2,Momentum 3,Shares 3,Capital 3,MonthCng 3,Momentum 4,Shares 4,Capital 4,MonthCng 4,Momentum 5,Shares 5,Capital 5,MonthCng 5,Momentum 6,Shares 6,Capital 6,MonthCng 6,Momentum 7,Shares 7,Capital 7,MonthCng 7,Momentum 8,Shares 8,Capital 8,MonthCng 8,Momentum 9,Shares 9,Capital 9,MonthCng 9,Momentum 10,Shares 10,Capital 10,MonthCng 10,Momentum 11,Shares 11,Capital 11,MonthCng 11,Momentum 12,Shares 12,Capital 12,MonthCng 12
930,930,2005-07-01,1191.329956,1245.150024,1183.550049,1234.180054,0,1,135.61067955723703,167367.9958189275,0.0,1,56.6995173229738,69977.41335144173,3.6,1,115.3775655259504,142396.690051206,3.6,1,266.48161548712693,328886.2945919095,0.0,1,808.5493586136674,997895.4910754814,3.6,1,336.8954491005159,415789.64356322895,0.0,1,438.55078074171496,541250.626257552,3.6,1,416.37594357665563,513882.88452773774,3.6,1,689.0392581086248,850398.5087806225,3.6,1,1075.204748524427,1326996.2545949337,3.6,1,617.6633190341478,762307.7484393837,3.6,1,528.0349149176878,651690.1598069974,3.6
931,931,2005-08-01,1234.180054,1245.859985,1201.069946,1220.329956,0,0,0.0,165489.77461721317,-1.12,1,56.6995173229738,69192.11947996586,-1.12,1,115.3775655259504,140798.69946167018,-1.12,1,266.48161548712693,325195.49810221454,-1.12,1,808.5493586136674,986697.003220845,-1.12,1,336.8954491005159,411123.60857743287,-1.12,1,438.55078074171496,535176.6549663027,-1.12,1,416.37594357665563,508116.03690435865,-1.12,1,689.0392581086248,840855.2475299708,-1.12,1,1075.204748524427,1312104.5634578052,-1.12,1,617.6633190341478,753753.0509397555,-1.12,1,528.0349149176878,644376.8244879658,-1.12
932,932,2005-09-01,1220.329956,1243.130005,1205.349976,1228.810059,0,1,134.6748209010333,165489.77461721317,0.0,0,0.0,69672.93722691495,0.69,1,115.3775655259504,141777.11310121947,0.69,1,266.48161548712693,327455.28964915173,0.69,1,808.5493586136674,993553.5850624727,0.69,1,336.8954491005159,413980.5166860364,0.69,1,438.55078074171496,538895.6107577228,0.69,1,416.37594357665563,511646.94779261085,0.69,1,689.0392581086248,846698.3714097755,0.69,1,1075.204748524427,1321222.4104713812,0.69,1,617.6633190341478,758990.8995044869,0.69,1,528.0349149176878,648854.6149540639,0.69
933,933,2005-10-01,1228.810059,1233.339966,1168.199951,1207.01001,0,0,0.0,162553.85692250443,-1.77,0,0.0,69672.93722691495,0.0,0,0.0,139261.87651925304,-1.77,1,266.48161548712693,321645.97737393324,-1.77,1,808.5493586136674,975927.1694257763,-1.77,1,336.8954491005159,406636.1793877682,-1.77,1,438.55078074171496,529335.1822485651,-1.77,1,416.37594357665563,502569.9318202185,-1.77,1,689.0392581086248,831677.2818200839,-1.77,0,0.0,1297782.8942685162,-1.77,1,617.6633190341478,745525.8088840399,-1.77,1,528.0349149176878,637343.4279351475,-1.77
934,934,2005-11-01,1207.01001,1270.640015,1201.069946,1249.47998,0,1,130.09720805811105,162553.85692250443,0.0,1,55.76154747746734,69672.93722691495,0.0,1,111.45586864005058,139261.87651925304,0.0,1,266.48161548712693,332963.4435892231,3.52,1,808.5493586136674,1010266.2364296181,3.52,1,336.8954491005159,420944.11900420365,3.52,1,438.55078074171496,547960.4207501424,3.52,1,416.37594357665563,520253.40565264085,3.52,1,689.0392581086248,860940.7584407794,3.52,1,1038.658413933544,1297782.8942685162,0.0,1,617.6633190341478,771757.9515135207,3.52,1,528.0349149176878,659769.0549306544,3.52
935,935,2005-12-01,1249.47998,1275.800049,1246.589966,1248.290039,0,0,0.0,162399.04892065056,-0.1,1,55.76154747746734,69606.58427534805,-0.1,1,111.45586864005058,139129.2506114676,-0.1,1,266.48161548712693,332646.3461892087,-0.1,1,808.5493586136674,1009304.1103972798,-0.1,1,336.8954491005159,420543.2332966055,-0.1,1,438.55078074171496,547438.5711955559,-0.1,1,416.37594357665563,519757.94284596527,-0.1,1,689.0392581086248,860120.8423769464,-0.1,1,1038.658413933544,1296546.9520367817,-0.1,1,617.6633190341478,771022.9686060058,-0.1,1,528.0349149176878,659140.7245359622,-0.1
936,936,2006-01-01,1248.290039,1294.900024,1245.73999,1280.079956,0,1,126.86633218452688,162399.04892065056,0.0,1,55.76154747746734,71379.2392414483,2.55,1,111.45586864005058,142672.42342469774,2.55,1,266.48161548712693,341117.77462757035,2.55,1,808.5493586136674,1035007.8273980117,2.55,1,336.8954491005159,431253.11166118865,2.55,1,438.55078074171496,561380.0641156201,2.55,1,416.37594357665563,532994.4995330638,2.55,1,689.0392581086248,882025.3432019611,2.55,1,1038.658413933544,1329565.8168070808,2.55,1,617.6633190341478,790658.4342520458,2.55,1,528.0349149176878,675926.9106542976,2.55
937,937,2006-02-01,1280.079956,1297.569946,1253.609985,1280.660034,0,1,126.86633218452688,162472.6412888915,0.05,1,55.76154747746734,71411.58528838593,0.05,1,111.45586864005058,142737.07652206672,0.05,1,266.48161548712693,341272.3547501189,0.05,1,808.5493586136674,1035476.8490928576,0.05,1,336.8954491005159,431448.537299512,0.05,1,438.55078074171496,561634.4577754112,0.05,1,416.37594357665563,533236.0300576619,0.05,1,689.0392581086248,882425.0397167263,0.05,1,1038.658413933544,1330168.3197025184,0.05,1,617.6633190341478,791016.7271548245,0.05,1,528.0349149176878,676233.2120916732,0.05
938,938,2006-03-01,1280.660034,1310.880005,1268.420044,1294.869995,0,1,126.86633218452688,164275.40692144667,1.11,1,55.76154747746734,72203.9547033404,1.11,1,111.45586864005058,144320.86006866297,1.11,1,266.48161548712693,345059.048113408,1.11,1,808.5493586136674,1046966.3039453328,1.11,1,336.8954491005159,436235.8084923078,1.11,1,438.55078074171496,567866.2472662706,1.11,1,416.37594357665563,539152.7159772244,1.11,1,689.0392581086248,892216.2607019187,1.11,1,1038.658413933544,1344927.615256836,1.11,1,617.6633190341478,799793.6988294304,1.11,1,528.0349149176878,683736.5676392919,1.11
939,939,2006-04-01,1302.880005,1318.160034,1280.73999,1310.609985,0,1,126.86633218452688,166272.2817213678,1.22,1,55.76154747746734,73081.64090302026,1.22,1,111.45586864005058,146075.17432649867,1.22,1,266.48161548712693,349253.4660763592,1.22,1,808.5493586136674,1059692.8627644184,1.22,1,336.8954491005159,441538.5394921955,1.22,1,438.55078074171496,574769.0321696374,1.22,1,416.37594357665563,545706.4691653615,1.22,1,689.0392581086248,903061.7317341559,1.22,1,1038.658413933544,1361276.0883055658,1.22,1,617.6633190341478,809515.7132943947,1.22,1,528.0349149176878,692047.8319197472,1.22
940,940,2006-05-01,1310.609985,1326.699951,1245.339966,1270.089966,0,0,0.0,161131.65553079045,-3.09,0,0.0,70822.18193976388,-3.09,0,0.0,141558.98041154232,-3.09,0,0.0,338455.6259536701,-3.09,1,808.5493586136674,1026930.4273909547,-3.09,1,336.8954491005159,427887.529493629,-3.09,1,438.55078074171496,556998.9462015182,-3.09,1,416.37594357665563,528834.9080204924,-3.09,1,689.0392581086248,875141.8479038485,-3.09,1,1038.658413933544,1319189.6296384686,-3.09,1,617.6633190341478,784487.983871528,-3.09,1,528.0349149176878,670651.847134619,-3.09
941,941,2006-06-01,1270.050049,1290.680054,1219.290039,1270.199951,0,1,126.8553469900035,161131.65553079045,0.0,0,0.0,70822.18193976388,0.0,0,0.0,141558.98041154232,0.0,0,0.0,338455.6259536701,0.0,0,0.0,1027019.3556921618,0.01,1,336.8954491005159,427924.58293959836,0.01,1,438.55078074171496,557047.1802091381,0.01,1,416.37594357665563,528880.7031286468,0.01,1,689.0392581086248,875217.6318866516,0.01,1,1038.658413933544,1319303.8664841251,0.01,1,617.6633190341478,784555.9175716719,0.01,1,528.0349149176878,670709.9230547363,0.01
942,942,2006-07-01,1270.060059,1280.420044,1224.540039,1276.660034,0,1,126.8553469900035,161951.15160133966,0.51,1,55.47458215470688,70822.18193976388,0.0,0,0.0,141558.98041154232,0.0,0,0.0,338455.6259536701,0.0,0,0.0,1027019.3556921618,0.0,0,0.0,430100.9555031099,0.51,1,438.55078074171496,559880.2546524444,0.51,1,416.37594357665563,531570.5262833553,0.51,1,689.0392581086248,879668.8826842918,0.51,1,1038.658413933544,1326013.6860467843,0.51,1,617.6633190341478,788546.0738786879,0.51,1,528.0349149176878,674121.0724320025,0.51
943,943,2006-08-01,1278.530029,1306.73999,1261.300049,1303.819946,0,1,126.8553469900035,165396.53166231763,2.13,1,55.47458215470688,72328.8667093225,2.13,1,108.57249181210356,141558.98041154232,0.0,0,0.0,338455.6259536701,0.0,1,787.7002946940357,1027019.3556921618,0.0,1,329.8775699993087,430100.9555031099,0.0,1,438.55078074171496,571791.2552649206,2.13,1,416.37594357665563,542879.2602698142,2.13,1,689.0392581086248,898383.1282990674,2.13,1,1038.658413933544,1354223.5571672788,2.13,1,617.6633190341478,805321.7552692833,2.13,1,528.0349149176878,688462.4542540944,2.13
944,944,2006-09-01,1303.800049,1340.280029,1290.930054,1335.849976,0,1,126.8553469900035,169459.71223206783,2.46,1,55.47458215470688,74105.71923997521,2.46,1,108.57249181210356,145036.56058145873,2.46,1,253.3635004187552,338455.6259536701,0.0,1,787.7002946940357,1052249.4197622205,2.46,1,329.8775699993087,440666.94396651484,2.46,1,438.55078074171496,585838.0499286011,2.46,1,416.37594357665563,556215.7942338528,2.46,1,689.0392581086248,920453.0764074642,2.46,1,1038.658413933544,1387491.8173253227,2.46,1,617.6633190341478,825105.5299078466,2.46,1,528.0349149176878,705375.4284199553,2.46
945,945,2006-10-01,1335.819946,1389.449951,1327.099976,1377.939941,0,1,126.8553469900035,174799.04934693995,3.15,1,55.47458215470688,76440.64246125646,3.15,1,108.57249181210356,149606.37296179298,3.15,1,253.3635004187552,349119.68681857304,3.15,1,787.7002946940357,1085403.6975963823,3.15,1,329.8775699993087,454551.4793420709,3.15,1,438.55078074171496,604296.6369407427,3.15,1,416.37594357665563,573741.0431258362,3.15,1,689.0392581086248,949454.7146648823,3.15,1,1038.658413933544,1431208.913614741,3.15,1,617.6633190341478,851102.9573877779,3.15,1,528.0349149176878,727600.3995076189,3.15
946,946,2006-11-01,1377.76001,1407.890015,1360.97998,1400.630005,0,1,126.8553469900035,177677.40528888532,1.65,1,55.47458215470688,77699.36428072001,1.65,1,108.57249181210356,152069.88974964907,1.65,1,253.3635004187552,354868.52085833857,1.65,1,787.7002946940357,1103276.6676958087,1.65,1,329.8775699993087,462036.4225175196,1.65,1,438.55078074171496,614247.3822230222,1.65,1,416.37594357665563,583188.6399336508,1.65,1,689.0392581086248,965089.0595298795,1.65,1,1038.658413933544,1454776.1395010317,1.65,1,617.6633190341478,865117.777627115,1.65,1,528.0349149176878,739581.5455213357,1.65
947,947,2006-12-01,1400.630005,1431.810059,1385.930054,1418.300049,0,1,126.8553469900035,179918.94485183395,1.26,1,55.47458215470688,78679.60258827529,1.26,1,108.57249181210356,153988.37045715857,1.26,1,253.3635004187552,359345.465058732,1.26,1,787.7002946940357,1117195.3665618652,1.26,1,329.8775699993087,467865.37369402044,1.26,1,438.55078074171496,621996.5938149625,1.26,1,416.37594357665563,590546.0211771919,1.26,1,689.0392581086248,977264.4135383862,1.26,1,1038.658413933544,1473129.2793762076,1.26,1,617.6633190341478,876031.9156516343,1.26,1,528.0349149176878,748911.9457014675,1.26
948,948,2007-01-01,1418.030029,1441.609985,1403.969971,1438.23999,0,1,126.8553469900035,182448.43298634916,1.41,1,55.47458215470688,79785.7624834398,1.41,1,108.57249181210356,156153.29953811492,1.41,1,253.3635004187552,364397.51830863545,1.41,1,787.7002946940357,1132902.0639637471,1.41,1,329.8775699993087,474443.1129770301,1.41,1,438.55078074171496,630741.2705084563,1.41,1,416.37594357665563,598848.5329259298,1.41,1,689.0392581086248,991003.815691756,1.41,1,1038.658413933544,1493840.066869196,1.41,1,617.6633190341478,888348.0857910395,1.41,1,528.0349149176878,759440.9307508662,1.41
949,949,2007-02-01,1437.900024,1461.569946,1389.420044,1406.819946,0,0,0.0,178462.632402288,-2.18,0,0.0,78042.7486712573,-2.18,1,108.57249181210356,152741.94706818898,-2.18,1,253.3635004187552,356436.8259774842,-2.18,1,787.7002946940357,1108152.4860456474,-2.18,1,329.8775699993087,464078.34521303873,-2.18,1,438.55078074171496,616961.9856813173,-2.18,1,416.37594357665563,585765.9824582097,-2.18,1,689.0392581086248,969354.1718842557,-2.18,1,1038.658413933544,1461205.373802434,-2.18,1,617.6633190341478,868941.0771298006,-2.18,1,528.0349149176878,742850.0504906162,-2.18
950,950,2007-03-01,1406.800049,1438.890015,1363.97998,1420.859985,0,1,125.60184274757233,178462.632402288,0.0,0,0.0,78042.7486712573,0.0,1,108.57249181210356,154266.3090875581,1.0,1,253.3635004187552,359994.05940454,1.0,1,787.7002946940357,1119211.8289034632,1.0,1,329.8775699993087,468709.83916105423,1.0,1,438.55078074171496,623119.2557464114,1.0,1,416.37594357665563,591611.9169446878,1.0,1,689.0392581086248,979028.3099406319,1.0,1,1038.658413933544,1475788.178441739,1.0,1,617.6633190341478,877613.0942179095,1.0,1,528.0349149176878,750263.6812894222,1.0
951,951,2007-04-01,1420.829956,1498.02002,1416.369995,1482.369995,0,1,125.60184274757233,186188.40300570958,4.33,1,52.64728032440868,78042.7486712573,0.0,1,108.57249181210356,160944.6041446455,4.33,1,253.3635004187552,375578.4508489326,4.33,1,787.7002946940357,1167663.2819070963,4.33,1,329.8775699993087,489000.6117904874,4.33,1,438.55078074171496,650094.518655342,4.33,1,416.37594357665563,617223.2053978473,4.33,1,689.0392581086248,1021411.121597286,4.33,1,1038.658413933544,1539676.0678693755,4.33,1,617.6633190341478,915605.571148333,4.33,1,528.0349149176878,782743.1141863584,4.33
952,952,2007-05-01,1482.369995,1535.560059,1476.699951,1530.619995,0,1,125.60184274757233,192248.69191827995,3.25,1,52.64728032440868,80582.97994691003,3.25,1,108.57249181210356,166183.2268745795,3.25,1,253.3635004187552,387803.23974413757,3.25,1,787.7002946940357,1205669.8211260836,3.25,1,329.8775699993087,504917.20454295404,3.25,1,438.55078074171496,671254.5938261298,3.25,1,416.37594357665563,637313.3446754209,3.25,1,689.0392581086248,1054657.265801027,3.25,1,1038.658413933544,1589791.3363416689,3.25,1,617.6633190341478,945407.8262917306,3.25,1,528.0349149176878,808220.7988311368,3.25
953,953,2007-06-01,1530.619995,1540.560059,1484.180054,1503.349976,0,0,0.0,188823.52728011864,-1.78,1,52.64728032440868,79147.28761216506,-1.78,1,108.57249181210356,163222.45295998608,-1.78,1,253.3635004187552,380894.0122738116,-1.78,1,787.7002946940357,1184189.2191234715,-1.78,1,329.8775699993087,495921.43694139906,-1.78,1,438.55078074171496,659295.3057028385,-1.78,1,416.37594357665563,625958.7647829426,-1.78,1,689.0392581086248,1035867.1521406589,-1.78,1,1038.658413933544,1561467.1016591913,-1.78,1,617.6633190341478,928564.1358460664,-1.78,1,528.0349149176878,793821.276668668,-1.78
954,954,2007-07-01,1504.660034,1555.900024,1454.25,1455.27002,0,0,0.0,188823.52728011864,0.0,0,0.0,76616.00869064782,-3.2,0,0.0,158002.29233084977,-3.2,1,253.3635004187552,368712.3063216719,-3.2,1,787.7002946940357,1146316.6236133953,-3.2,1,329.8775699993087,480060.93789044535,-3.2,1,438.55078074171496,638209.8034610111,-3.2,1,416.37594357665563,605939.4277363184,-3.2,1,689.0392581086248,1002738.1749285236,-3.2,1,1038.658413933544,1511528.4508182367,-3.2,1,617.6633190341478,898866.9106440906,-3.2,1,528.0349149176878,768433.3811929618,-3.2
955,955,2007-08-01,1455.180054,1503.890015,1370.599976,1473.98999,0,1,128.1036700121136,188823.52728011864,0.0,0,0.0,76616.00869064782,0.0,0,0.0,158002.29233084977,0.0,0,0.0,373455.26344860595,1.29,1,787.7002946940357,1161062.349499059,1.29,1,329.8775699993087,486236.23610450537,1.29,1,438.55078074171496,646419.4609199726,1.29,1,416.37594357665563,613733.9729087952,1.29,1,689.0392581086248,1015636.9691691394,1.29,1,1038.658413933544,1530972.1051673202,1.29,1,617.6633190341478,910429.5494465103,1.29,1,528.0349149176878,778318.1789591736,1.29
956,956,2007-09-01,1473.959961,1538.73999,1439.290039,1526.75,0,1,128.1036700121136,195582.27819099446,3.58,1,50.18241931596386,76616.00869064782,0.0,1,103.48930232903211,158002.29233084977,0.0,0,0.0,373455.26344860595,0.0,1,787.7002946940357,1202621.4249241191,3.58,1,329.8775699993087,503640.5799964446,3.58,1,438.55078074171496,669557.4044974133,3.58,1,416.37594357665563,635701.971855659,3.58,1,689.0392581086248,1051990.687317343,3.58,1,1038.658413933544,1585771.733473038,3.58,1,617.6633190341478,943017.4723353852,3.58,1,528.0349149176878,806177.30635058,3.58
957,957,2007-10-01,1527.290039,1576.089966,1489.560059,1549.380005,0,1,128.1036700121136,198481.26488388694,1.48,1,50.18241931596386,77751.63709068019,1.48,1,103.48930232903211,160344.2557600023,1.48,1,241.03529298392226,373455.26344860595,0.0,1,787.7002946940357,1220447.0865315464,1.48,1,329.8775699993087,511105.7110549168,1.48,1,438.55078074171496,679481.8108583522,1.48,1,416.37594357665563,645124.5615406784,1.48,1,689.0392581086248,1067583.6491735375,1.48,1,1038.658413933544,1609276.5785736463,1.48,1,617.6633190341478,956995.1963334444,1.48,1,528.0349149176878,818126.7391153418,1.48
958,958,2007-11-01,1545.790039,1545.790039,1406.099976,1481.140015,0,0,0.0,189739.471723297,-4.4,0,0.0,74327.189298383,-4.4,1,103.48930232903211,153282.14680396215,-4.4,1,241.03529298392226,357007.017465736,-4.4,0,0.0,1166694.4262986286,-4.4,0,0.0,488594.86897693964,-4.4,0,0.0,649555.1099660454,-4.4,1,416.37594357665563,616711.0713147669,-4.4,1,689.0392581086248,1020563.6170905974,-4.4,1,1038.658413933544,1538398.5387934053,-4.4,1,617.6633190341478,914845.8576191874,-4.4,1,528.0349149176878,782093.6418017079,-4.4
959,959,2007-12-01,1479.630005,1523.569946,1435.650024,1468.359985,0,0,0.0,189739.471723297,0.0,0,0.0,74327.189298383,0.0,0,0.0,151959.55041551805,-0.86,0,0.0,353926.5791903427,-0.86,1,794.5561294348596,1166694.4262986286,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,-0.86,1,689.0392581086248,1011757.6747007915,-0.86,1,1038.658413933544,1525124.4531035824,-0.86,1,617.6633190341478,906952.1018720315,-0.86,1,528.0349149176878,775345.3397480124,-0.86
960,960,2008-01-01,1467.969971,1471.77002,1270.050049,1378.550049,0,0,0.0,189739.471723297,0.0,0,0.0,74327.189298383,0.0,0,0.0,151959.55041551805,0.0,0,0.0,353926.5791903427,0.0,0,0.0,1095335.391165676,-6.12,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,-6.12,0,0.0,1431842.6074223493,-6.12,0,0.0,851479.798720027,-6.12,0,0.0,727922.5578334894,-6.12
961,961,2008-02-01,1378.599976,1396.02002,1316.75,1330.630005,0,0,0.0,189739.471723297,0.0,0,0.0,74327.189298383,0.0,0,0.0,151959.55041551805,0.0,0,0.0,353926.5791903427,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
962,962,2008-03-01,1330.449951,1359.680054,1256.97998,1322.699951,0,0,0.0,189739.471723297,0.0,0,0.0,74327.189298383,0.0,0,0.0,151959.55041551805,0.0,0,0.0,353926.5791903427,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
963,963,2008-04-01,1326.410034,1404.569946,1324.349976,1385.589966,0,1,136.93767736428381,189739.471723297,0.0,1,53.64299043890666,74327.189298383,0.0,1,109.67137042295676,151959.55041551805,0.0,0,0.0,353926.5791903427,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
964,964,2008-05-01,1385.969971,1440.23999,1373.069946,1400.380005,0,1,136.93767736428381,191764.78531208416,1.07,1,53.64299043890666,75120.57121905105,1.07,1,109.67137042295676,153581.59426125704,1.07,1,252.7360987208202,353926.5791903427,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
965,965,2008-06-01,1399.619995,1404.050049,1272.0,1280.0,0,0,0.0,175280.22702628328,-8.6,0,0.0,68663.02776180052,-8.6,0,0.0,140379.35414138465,-8.6,0,0.0,323502.20636264986,-8.6,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
966,966,2008-07-01,1276.689941,1292.170044,1200.439941,1267.380005,0,0,0.0,175280.22702628328,0.0,0,0.0,68663.02776180052,0.0,0,0.0,140379.35414138465,0.0,0,0.0,323502.20636264986,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
967,967,2008-08-01,1269.420044,1313.150024,1247.449951,1282.829956,0,1,136.63558931288574,175280.22702628328,0.0,1,53.524652617170815,68663.02776180052,0.0,0,0.0,140379.35414138465,0.0,0,0.0,323502.20636264986,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
968,968,2008-09-01,1287.829956,1303.040039,1106.420044,1166.359985,0,0,0.0,159366.2839014436,-9.08,0,0.0,62429.013023693566,-9.08,0,0.0,140379.35414138465,0.0,0,0.0,323502.20636264986,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
969,969,2008-10-01,1164.170044,1167.030029,839.7999880000001,968.75,0,0,0.0,159366.2839014436,0.0,0,0.0,62429.013023693566,0.0,0,0.0,140379.35414138465,0.0,0,0.0,323502.20636264986,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
970,970,2008-11-01,968.669983,1007.51001,741.02002,896.23999,0,0,0.0,159366.2839014436,0.0,0,0.0,62429.013023693566,0.0,0,0.0,140379.35414138465,0.0,0,0.0,323502.20636264986,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
971,971,2008-12-01,888.6099849999999,918.849976,815.6900019999999,903.25,0,1,176.43651691275238,159366.2839014436,0.0,0,0.0,62429.013023693566,0.0,0,0.0,140379.35414138465,0.0,0,0.0,323502.20636264986,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
972,972,2009-01-01,902.98999,943.849976,804.299988,825.880005,0,0,0.0,145715.39147008653,-8.57,0,0.0,62429.013023693566,0.0,0,0.0,140379.35414138465,0.0,0,0.0,323502.20636264986,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
973,973,2009-02-01,823.090027,875.01001,734.52002,735.090027,0,0,0.0,145715.39147008653,0.0,0,0.0,62429.013023693566,0.0,0,0.0,140379.35414138465,0.0,0,0.0,323502.20636264986,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
974,974,2009-03-01,729.570007,832.97998,666.789978,797.869995,0,1,182.63049416977577,145715.39147008653,0.0,0,0.0,62429.013023693566,0.0,0,0.0,140379.35414138465,0.0,0,0.0,323502.20636264986,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
975,975,2009-04-01,793.590027,888.7000119999999,783.320007,872.8099980000001,0,1,182.63049416977577,159401.721251061,9.39,1,71.526464140817,62429.013023693566,0.0,1,160.83609773382162,140379.35414138465,0.0,0,0.0,323502.20636264986,0.0,0,0.0,1095335.391165676,0.0,0,0.0,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
976,976,2009-05-01,872.73999,930.169983,866.099976,919.1400150000001,0,1,182.63049416977577,167862.99515066514,5.31,1,71.526464140817,65742.83532328751,5.31,1,160.83609773382162,147830.89328360627,5.31,1,351.9618350667171,323502.20636264986,0.0,1,1191.6959040953907,1095335.391165676,0.0,1,531.578280787764,488594.86897693964,0.0,0,0.0,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
977,977,2009-06-01,923.26001,956.2299800000001,888.8599849999999,919.320007,0,1,182.63049416977577,167895.86717857173,0.02,1,71.526464140817,65755.70951462114,0.02,1,160.83609773382162,147859.8424945096,0.02,1,351.9618350667171,323565.5566772672,0.02,1,1191.6959040953907,1095549.8868948459,0.02,1,531.578280787764,488690.5488148552,0.02,1,706.5603979246862,649555.1099660454,0.0,0,0.0,611389.7742645789,0.0,0,0.0,949875.1030285683,0.0,0,0.0,1431842.6074223493,0.0,0,0.0,851479.798720027,0.0,0,0.0,727922.5578334894,0.0
